order_id,item_id,product_id,quantity,list_price,discount,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,first_name,last_name,phone,email,street,city,state,zip_code,store_name,phone_store,email_store,street_store,city_store,state_store,zip_code_store,first_name_staff,last_name_staff,email_staff,phone_staff,active,store_id_staff,manager_id,prod_cost
1059,1,46,2,1409.99,0.05,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,Lyndsey,Bean,NULL,lyndsey.bean@hotmail.com,769 West Road ,Fairport,NY,14450,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,914.937012039
1059,2,7,1,3999.99,0.1,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,Lyndsey,Bean,NULL,lyndsey.bean@hotmail.com,769 West Road ,Fairport,NY,14450,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,2643.9545900969997
1059,3,13,1,269.99,0.07,6,4,2017-08-14,2017-08-17,2017-08-17,2,7,Lyndsey,Bean,NULL,lyndsey.bean@hotmail.com,769 West Road ,Fairport,NY,14450,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,189.193521573
1060,1,7,1,3999.99,0.07,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,Jenniffer,Bullock,NULL,jenniffer.bullock@msn.com,38 Oxford Avenue ,Bay Shore,NY,11706,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,2643.9545900969997
1060,2,11,2,1680.99,0.07,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,Jenniffer,Bullock,NULL,jenniffer.bullock@msn.com,38 Oxford Avenue ,Bay Shore,NY,11706,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,1533.3529012047
1060,3,61,2,4999.99,0.1,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,Jenniffer,Bullock,NULL,jenniffer.bullock@msn.com,38 Oxford Avenue ,Bay Shore,NY,11706,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,3304.9448900969996
1060,4,30,2,999.99,0.05,182,4,2017-08-15,2017-08-18,2017-08-17,2,6,Jenniffer,Bullock,NULL,jenniffer.bullock@msn.com,38 Oxford Avenue ,Bay Shore,NY,11706,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,912.1634082747
1061,1,14,1,269.99,0.07,655,4,2017-08-15,2017-08-18,2017-08-18,2,7,Marylyn,Browning,NULL,marylyn.browning@msn.com,915 Lakeshore Street ,Scarsdale,NY,10583,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,189.193521573
1061,2,19,1,449,0.1,655,4,2017-08-15,2017-08-18,2017-08-18,2,7,Marylyn,Browning,NULL,marylyn.browning@msn.com,915 Lakeshore Street ,Scarsdale,NY,10583,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,388.6066264
1062,1,13,1,269.99,0.05,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,Shawnna,Frank,NULL,shawnna.frank@hotmail.com,17 NW. Cottage Lane ,Woodside,NY,11377,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,189.193521573
1062,2,111,2,470.99,0.2,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,Shawnna,Frank,NULL,shawnna.frank@hotmail.com,17 NW. Cottage Lane ,Woodside,NY,11377,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,277.313778209
1062,3,5,1,1320.99,0.05,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,Shawnna,Frank,NULL,shawnna.frank@hotmail.com,17 NW. Cottage Lane ,Woodside,NY,11377,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,873.2141517990001
1062,4,12,1,549.99,0.2,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,Shawnna,Frank,NULL,shawnna.frank@hotmail.com,17 NW. Cottage Lane ,Woodside,NY,11377,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,385.40147757299997
1063,1,33,2,469.99,0.1,198,4,2017-08-16,2017-08-19,2017-08-19,3,8,Luis,Tyler,NULL,luis.tyler@gmail.com,9568 Campfire Circle ,Amarillo,TX,79106,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3,1,428.7119673747
1063,2,100,2,489.99,0.07,198,4,2017-08-16,2017-08-19,2017-08-19,3,8,Luis,Tyler,NULL,luis.tyler@gmail.com,9568 Campfire Circle ,Amarillo,TX,79106,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3,1,343.356915573
1063,3,72,2,619.99,0.2,198,4,2017-08-16,2017-08-19,2017-08-19,3,8,Luis,Tyler,NULL,luis.tyler@gmail.com,9568 Campfire Circle ,Amarillo,TX,79106,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3,1,365.04335410900006
1064,1,18,1,449,0.07,898,4,2017-08-16,2017-08-18,2017-08-19,3,9,Crysta,Velez,(281) 529-3469,crysta.velez@yahoo.com,64 South Front Street ,Houston,TX,77016,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Layla,Terrell,layla.terrell@bikes.shop,(972) 530-5556,1,3,7,388.6066264
1064,2,49,1,3499.99,0.1,898,4,2017-08-16,2017-08-18,2017-08-19,3,9,Crysta,Velez,(281) 529-3469,crysta.velez@yahoo.com,64 South Front Street ,Houston,TX,77016,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Layla,Terrell,layla.terrell@bikes.shop,(972) 530-5556,1,3,7,2313.4594400969995
1065,1,48,2,1499.99,0.07,25,4,2017-08-17,2017-08-19,2017-08-19,2,7,Regenia,Vaughan,NULL,regenia.vaughan@gmail.com,44 Stonybrook Street ,Mahopac,NY,10541,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,991.4788400969999
1065,2,103,2,551.99,0.05,25,4,2017-08-17,2017-08-19,2017-08-19,2,7,Regenia,Vaughan,NULL,regenia.vaughan@gmail.com,44 Stonybrook Street ,Mahopac,NY,10541,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,325.00569530900003
1065,3,63,1,3499.99,0.07,25,4,2017-08-17,2017-08-19,2017-08-19,2,7,Regenia,Vaughan,NULL,regenia.vaughan@gmail.com,44 Stonybrook Street ,Mahopac,NY,10541,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,2313.4594400969995
1066,1,15,2,529.99,0.05,106,4,2017-08-17,2017-08-20,2017-08-19,2,7,Raul,Melendez,NULL,raul.melendez@hotmail.com,9772 Manhattan St. ,Elmhurst,NY,11373,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,371.38662357299995
1066,2,46,1,1409.99,0.1,106,4,2017-08-17,2017-08-20,2017-08-19,2,7,Raul,Melendez,NULL,raul.melendez@hotmail.com,9772 Manhattan St. ,Elmhurst,NY,11373,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,914.937012039
1066,3,12,1,549.99,0.1,106,4,2017-08-17,2017-08-20,2017-08-19,2,7,Raul,Melendez,NULL,raul.melendez@hotmail.com,9772 Manhattan St. ,Elmhurst,NY,11373,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,385.40147757299997
1067,1,74,2,439.99,0.07,225,4,2017-08-17,2017-08-19,2017-08-19,2,7,Barbera,Riggs,NULL,barbera.riggs@aol.com,12 Gartner Drive ,Plainview,NY,11803,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,308.319780573
1067,2,9,2,2999.99,0.2,225,4,2017-08-17,2017-08-19,2017-08-19,2,7,Barbera,Riggs,NULL,barbera.riggs@aol.com,12 Gartner Drive ,Plainview,NY,11803,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,1982.9642900969995
1067,3,72,2,619.99,0.1,225,4,2017-08-17,2017-08-19,2017-08-19,2,7,Barbera,Riggs,NULL,barbera.riggs@aol.com,12 Gartner Drive ,Plainview,NY,11803,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,365.04335410900006
1067,4,6,2,469.99,0.2,225,4,2017-08-17,2017-08-19,2017-08-19,2,7,Barbera,Riggs,NULL,barbera.riggs@aol.com,12 Gartner Drive ,Plainview,NY,11803,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,428.7119673747
1068,1,87,2,189.99,0.2,453,4,2017-08-17,2017-08-20,2017-08-19,2,7,Courtney,Wyatt,NULL,courtney.wyatt@gmail.com,369 Arrowhead St. ,Garden City,NY,11530,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,125.58154709699998
1068,2,82,1,659.99,0.2,453,4,2017-08-17,2017-08-20,2017-08-19,2,7,Courtney,Wyatt,NULL,courtney.wyatt@gmail.com,369 Arrowhead St. ,Garden City,NY,11530,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,462.483174573
1068,3,49,2,3499.99,0.2,453,4,2017-08-17,2017-08-20,2017-08-19,2,7,Courtney,Wyatt,NULL,courtney.wyatt@gmail.com,369 Arrowhead St. ,Garden City,NY,11530,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,2313.4594400969995
1068,4,45,2,869.99,0.2,453,4,2017-08-17,2017-08-20,2017-08-19,2,7,Courtney,Wyatt,NULL,courtney.wyatt@gmail.com,369 Arrowhead St. ,Garden City,NY,11530,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,564.533118039
1069,1,109,1,416.99,0.07,493,4,2017-08-17,2017-08-19,2017-08-18,2,6,Lise,Alvarado,NULL,lise.alvarado@gmail.com,9816 Newcastle Dr. ,Hamburg,NY,14075,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,245.51916680900004
1069,2,93,1,209.99,0.1,493,4,2017-08-17,2017-08-19,2017-08-18,2,6,Lise,Alvarado,NULL,lise.alvarado@gmail.com,9816 Newcastle Dr. ,Hamburg,NY,14075,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,136.261692039
1070,1,110,1,470.99,0.2,596,4,2017-08-17,2017-08-20,2017-08-18,2,7,Emelda,Dickerson,NULL,emelda.dickerson@aol.com,7457 6th St. ,Hamburg,NY,14075,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,277.313778209
1070,2,18,2,449,0.1,596,4,2017-08-17,2017-08-20,2017-08-18,2,7,Emelda,Dickerson,NULL,emelda.dickerson@aol.com,7457 6th St. ,Hamburg,NY,14075,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,388.6066264
1070,3,94,1,249.99,0.05,596,4,2017-08-17,2017-08-20,2017-08-18,2,7,Emelda,Dickerson,NULL,emelda.dickerson@aol.com,7457 6th St. ,Hamburg,NY,14075,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,162.217536039
1071,1,25,2,499.99,0.2,602,4,2017-08-17,2017-08-20,2017-08-18,3,8,Delaine,Estes,NULL,delaine.estes@yahoo.com,8916 Hartford Rd. ,Amarillo,TX,79106,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3,1,350.364342573
1072,1,83,1,149.99,0.2,47,3,2017-08-18,2017-08-18,NULL,1,3,Bridgette,Guerra,NULL,bridgette.guerra@hotmail.com,9982 Manor Drive ,San Lorenzo,CA,94580,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,99.14193509699999
1072,2,89,2,209.99,0.07,47,3,2017-08-18,2017-08-18,NULL,1,3,Bridgette,Guerra,NULL,bridgette.guerra@hotmail.com,9982 Manor Drive ,San Lorenzo,CA,94580,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,138.80135309699997
1072,3,36,2,832.99,0.07,47,3,2017-08-18,2017-08-18,NULL,1,3,Bridgette,Guerra,NULL,bridgette.guerra@hotmail.com,9982 Manor Drive ,San Lorenzo,CA,94580,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,759.8305957647
1073,1,81,1,1099.99,0.2,911,4,2017-08-18,2017-08-19,2017-08-21,2,7,Nikita,Roy,NULL,nikita.roy@aol.com,9703 N. Snake Hill St. ,Pittsford,NY,14534,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,770.8099625729999
1073,2,13,1,269.99,0.07,911,4,2017-08-18,2017-08-19,2017-08-21,2,7,Nikita,Roy,NULL,nikita.roy@aol.com,9703 N. Snake Hill St. ,Pittsford,NY,14534,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,189.193521573
1073,3,20,1,599.99,0.2,911,4,2017-08-18,2017-08-19,2017-08-21,2,7,Nikita,Roy,NULL,nikita.roy@aol.com,9703 N. Snake Hill St. ,Pittsford,NY,14534,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,420.43861257299994
1074,1,59,1,2599.99,0.1,11,3,2017-08-19,2017-08-19,NULL,2,6,Deshawn,Mendoza,NULL,deshawn.mendoza@yahoo.com,8790 Cobblestone Street ,Monsey,NY,10952,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,1718.5681700969997
1074,2,87,1,189.99,0.07,11,3,2017-08-19,2017-08-19,NULL,2,6,Deshawn,Mendoza,NULL,deshawn.mendoza@yahoo.com,8790 Cobblestone Street ,Monsey,NY,10952,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,125.58154709699998
1074,3,89,2,209.99,0.1,11,3,2017-08-19,2017-08-19,NULL,2,6,Deshawn,Mendoza,NULL,deshawn.mendoza@yahoo.com,8790 Cobblestone Street ,Monsey,NY,10952,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,138.80135309699997
1075,1,48,2,1499.99,0.1,1003,4,2017-08-19,2017-08-21,2017-08-22,1,3,Sharell,Ross,NULL,sharell.ross@msn.com,7830 Devonshire Ave. ,Vista,CA,92083,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,991.4788400969999
1075,2,111,2,470.99,0.05,1003,4,2017-08-19,2017-08-21,2017-08-22,1,3,Sharell,Ross,NULL,sharell.ross@msn.com,7830 Devonshire Ave. ,Vista,CA,92083,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,277.313778209
1076,1,95,1,299.99,0.1,42,4,2017-08-19,2017-08-22,2017-08-22,2,6,Tangela,Quinn,NULL,tangela.quinn@aol.com,4 S. Purple Finch Road ,Richmond Hill,NY,11418,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,210.215802573
1076,2,102,1,489.99,0.07,42,4,2017-08-19,2017-08-22,2017-08-22,2,6,Tangela,Quinn,NULL,tangela.quinn@aol.com,4 S. Purple Finch Road ,Richmond Hill,NY,11418,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,343.356915573
1076,3,73,2,749.99,0.07,42,4,2017-08-19,2017-08-22,2017-08-22,2,6,Tangela,Quinn,NULL,tangela.quinn@aol.com,4 S. Purple Finch Road ,Richmond Hill,NY,11418,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,441.58593710900004
1077,1,60,2,1559.99,0.05,412,4,2017-08-19,2017-08-20,2017-08-21,2,6,Dexter,Roberts,NULL,dexter.roberts@gmail.com,84 Thatcher Court ,Sunnyside,NY,11104,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,918.5051081090002
1078,1,76,2,299.99,0.07,793,4,2017-08-19,2017-08-21,2017-08-20,2,6,Chantay,Maynard,NULL,chantay.maynard@gmail.com,7483 1st Ave. ,Elmhurst,NY,11373,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,210.215802573
1078,2,60,2,1559.99,0.2,793,4,2017-08-19,2017-08-21,2017-08-20,2,6,Chantay,Maynard,NULL,chantay.maynard@gmail.com,7483 1st Ave. ,Elmhurst,NY,11373,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,918.5051081090002
1078,3,15,1,529.99,0.07,793,4,2017-08-19,2017-08-21,2017-08-20,2,6,Chantay,Maynard,NULL,chantay.maynard@gmail.com,7483 1st Ave. ,Elmhurst,NY,11373,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,371.38662357299995
1078,4,10,2,1549,0.1,793,4,2017-08-19,2017-08-21,2017-08-20,2,6,Chantay,Maynard,NULL,chantay.maynard@gmail.com,7483 1st Ave. ,Elmhurst,NY,11373,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,1412.95524897
1078,5,72,2,619.99,0.2,793,4,2017-08-19,2017-08-21,2017-08-20,2,6,Chantay,Maynard,NULL,chantay.maynard@gmail.com,7483 1st Ave. ,Elmhurst,NY,11373,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,365.04335410900006
1079,1,70,2,659.99,0.07,812,4,2017-08-19,2017-08-20,2017-08-20,2,7,Martha,Burgess,NULL,martha.burgess@msn.com,9631 St Margarets Lane ,Woodhaven,NY,11421,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,462.483174573
1080,1,31,1,1632.99,0.2,1086,4,2017-08-19,2017-08-20,2017-08-20,2,7,Cori,Schwartz,NULL,cori.schwartz@msn.com,43 Lancaster Lane ,Jamaica,NY,11432,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,1489.5686197647
1080,2,40,1,4999.99,0.1,1086,4,2017-08-19,2017-08-20,2017-08-20,2,7,Cori,Schwartz,NULL,cori.schwartz@msn.com,43 Lancaster Lane ,Jamaica,NY,11432,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,3304.9448900969996
1080,3,50,1,5999.99,0.05,1086,4,2017-08-19,2017-08-20,2017-08-20,2,7,Cori,Schwartz,NULL,cori.schwartz@msn.com,43 Lancaster Lane ,Jamaica,NY,11432,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,3965.9351900969996
1080,4,32,2,469.99,0.2,1086,4,2017-08-19,2017-08-20,2017-08-20,2,7,Cori,Schwartz,NULL,cori.schwartz@msn.com,43 Lancaster Lane ,Jamaica,NY,11432,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,310.65883109699996
1080,5,86,1,149.99,0.05,1086,4,2017-08-19,2017-08-20,2017-08-20,2,7,Cori,Schwartz,NULL,cori.schwartz@msn.com,43 Lancaster Lane ,Jamaica,NY,11432,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,99.14193509699999
1081,1,52,2,875.99,0.1,1106,4,2017-08-19,2017-08-22,2017-08-22,2,6,Jerri,Henry,NULL,jerri.henry@msn.com,141 N. Purple Finch Avenue ,Spring Valley,NY,10977,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,799.0540145547
1082,1,29,2,999.99,0.2,1327,4,2017-08-20,2017-08-22,2017-08-21,2,6,Consuela,Romero,NULL,consuela.romero@hotmail.com,54 Elm Court ,Monroe,NY,10950,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,660.9836900969999
1083,1,65,2,346.99,0.2,1372,4,2017-08-20,2017-08-23,2017-08-23,2,6,Renna,Williams,NULL,renna.williams@hotmail.com,7398 SW. Glen Ridge Road ,South Ozone Park,NY,11420,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,204.30392980900004
1083,2,77,2,799.99,0.1,1372,4,2017-08-20,2017-08-23,2017-08-23,2,6,Renna,Williams,NULL,renna.williams@hotmail.com,7398 SW. Glen Ridge Road ,South Ozone Park,NY,11420,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,560.5871525729999
